"Property id","City","Location","Plot Number","Size","Floor","Accommodation","Possession","Price","Facing","PARK FACING","Corner","Description","Title","Builder name","Contact","Editor Choice","Folder Name","PHOTO TYPE","Image Link","THUMBNAL","","","","","","",""
"","GURGAON","SUSHANT LOK -1","B639","500","2nd","4BHK","READY","4.75","EAST","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","SHIVA THAKUR","9999369439","","","360 DEGREE","https://drive.google.com/drive/folders/1z91BJ9RmdessKEi1XfjBngEqJSKO4Zw4?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2014","215","1st","3BHK","READY","2.4","SOUTHEAST","NO","YES"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","DEVENDER SINGH","9873834933","","","360 DEGREE","https://drive.google.com/drive/folders/1Dk_8qQRYI0PxK-81seeyt4zueamvIxGC?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2014","215","2nd","3BHK","READY","2.3","SOUTHEAST","NO","YES"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","DEVENDER SINGH","9873834933","","","360 DEGREE","https://drive.google.com/drive/folders/1Dk_8qQRYI0PxK-81seeyt4zueamvIxGC?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2052A","300","1st","4BHK","READY","3","NORTH","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","VIKASH MOR","9817761509","","","360 DEGREE","https://drive.google.com/drive/folders/10BsdniWaLJlsvNERA5XZdQ1zE5cWm1tY?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2466","300","1st","4BHK","READY","2.8","EAST","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","SURESH BENIWAL","9910744339","","","360 DEGREE","https://drive.google.com/drive/folders/1Liq7L1AXWSH8U68_Cuy5EEbrXE64tCzU?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2650","300","1st","4BHK","READY","3.25","EAST","YES","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","VIVEK RANJAN","9910306466","","","360 DEGREE","https://drive.google.com/drive/folders/1WtDZq7l_UX8iqvj-91l1-mcvnxpy6Wud?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2650","300","2nd","4BHK","READY","3","EAST","YES","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","VIVEK RANJAN","9910306466","","","360 DEGREE","https://drive.google.com/drive/folders/1WtDZq7l_UX8iqvj-91l1-mcvnxpy6Wud?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2650","300","3rd","4BHK","READY","3","EAST","YES","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","VIVEK RANJAN","9910306466","","","360 DEGREE","https://drive.google.com/drive/folders/1WtDZq7l_UX8iqvj-91l1-mcvnxpy6Wud?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1/2907B","360","1st","4BHK","READY","3.75","WEST","NO","YES"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","VICKY ANAND","9873255071","","","360 DEGREE","https://drive.google.com/drive/folders/1-H8IT-cqpBsGHXFFrDsm3h7tqvZpSo1K?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1/2907B","360","2nd","4BHK","READY","3.65","WEST","NO","YES"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","VICKY ANAND","9873255071","","","360 DEGREE","https://drive.google.com/drive/folders/1-H8IT-cqpBsGHXFFrDsm3h7tqvZpSo1K?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1/2907B","360","3rd","4BHK","READY","3.65","WEST","NO","YES"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","VICKY ANAND","9873255071","","","360 DEGREE","https://drive.google.com/drive/folders/1-H8IT-cqpBsGHXFFrDsm3h7tqvZpSo1K?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1/2907B","360","4th","4BHK","READY","4.2","WEST","NO","YES"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SUSHANT LOK -1 Gurgaon","VICKY ANAND","9873255071","","","360 DEGREE","https://drive.google.com/drive/folders/1-H8IT-cqpBsGHXFFrDsm3h7tqvZpSo1K?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 1","H1/10","300","2nd","4BHK","READY","3.6","NORTH","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in DLF PHASE 1 Gurgaon","SUMIT MEHRA","9810278502","","","360 DEGREE","https://drive.google.com/drive/folders/1Mh0O1QCvdV8NTA0f9BwLXgVsFh0DTd2X?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 1","H1/10","300","4th","4BHK","READY","4.1","NORTH","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in DLF PHASE 1 Gurgaon","SUMIT MEHRA","9810278502","","","360 DEGREE","https://drive.google.com/drive/folders/1Mh0O1QCvdV8NTA0f9BwLXgVsFh0DTd2X?usp=share_link","","","","","","","",""
"","GURGAON","SOUTH CITY 1","K21","240","1st","3BHK","READY","2.6","SOUTHEAST","NO","YES","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SOUTH CITY 1 Gurgaon","SURENDER YADAV","9811820900","","","360 DEGREE","https://drive.google.com/drive/folders/1jZuYdYnyk-HHgpWpyC6o_XHEknyGmsDs?usp=share_link","","","","","","","",""
"","GURGAON","SOUTH CITY 1","K119","500","1st","4BHK","READY","5.25","NORTHWEST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SOUTH CITY 1 Gurgaon","SAHAJI SABHARWAL","9999914266","","","360 DEGREE","https://drive.google.com/drive/folders/146U7FywjKPxueMui6sy1IZ5s-swt6HGr?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 2","L14/1","690","1st","4BHK","READY","6.5","NORTHEAST","NO","YES","  Near Golf Course Road
 Near Rapid Metro
  Near MG Road
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in DLF PHASE 2 Gurgaon","SINGH PROPERTIES","9818845283","","","360 DEGREE","https://drive.google.com/drive/folders/1gRAS1UicA8_vx_OejUt_2YfWiJFtW7KB?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 39","705","188","1ST","3BHK","READY","1.5","NORTHWEST","NO","NO","        Near Huda City Centre Metro Station
        Near Medanta Hospital
        5 Min. Driving Distance form NH-8
        5 Min Driving Distance from Sector-29 Market
        Wardrobe in Each Room with attached washrooms
        Modular Kitchen
        Italian Marble
        Chimney & Hob with Exhaust FAN
","3BHK Brand New Builder Floor Available for Sale in SECTOR 39 Gurgaon","MOTILAL","7042568604","","","NORMAL","https://drive.google.com/drive/folders/1s-f_GEqFy7NmJGzCCQvXNuWYg8vT5Lod?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 39","705","188","3RD","3BHK","READY","1.4","NORTHWEST","NO","NO","	Near Huda City Centre Metro Station
	Near Medanta Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN
","3BHK Brand New Builder Floor Available for Sale in SECTOR 39 Gurgaon","MOTILAL","7042568604","","","NORMAL","https://drive.google.com/drive/folders/1s-f_GEqFy7NmJGzCCQvXNuWYg8vT5Lod?usp=share_link","","","","","","","",""
"","GURGAON","SOUTH CITY 1","D144","360","1ST","4BHK","READY","3.2","NORTHWEST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SOUTH CITY 1 Gurgaon","MANOJ","9871341342","","","360 DEGREE","https://drive.google.com/drive/folders/1ShFPAlee_WZZjV6L_GX0wIT9hmKF8jYc?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 46","100","342","4th","4BHK","READY","2.9","SOUTHEAST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SECTOR 46 Gurgaon","SURI","9312202557","","","NORMAL","https://drive.google.com/drive/folders/1UVFoOvXf0J_Uxs2daqpyEkzq-8teD57S?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 46","1434","263","4th","3BHK","READY","2.1","SOUTHWEST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 46 Gurgaon","DAWAR","9818523523","","","NORMAL","https://drive.google.com/drive/folders/1uSih6dyiUSlNNjxI8d25HxdGo5pmz_H8?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 46","1686","263","4th","3BHK","READY","2.15","NORTHWEST","YES","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 46 Gurgaon","SEHAJ NARENDER SINGH","9810244279","","","NORMAL","https://drive.google.com/drive/folders/1l0p0XZDaJNeExgR1yKlHyPENeB7qq_oh?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 45","268","342","1st","4BHK","READY","2.4","NORTHEAST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SECTOR 45 Gurgaon","GULSHAN THUKRAL","9899988941","","","NORMAL","https://drive.google.com/drive/folders/1yuZnWWQwUM1lC81GR2Cq1a0BP2Wv_m1I?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 45","630","342","2nd","4BHK","READY","2.45","SOUTHWEST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SECTOR 45 Gurgaon","V K GARG","8146655359","","","NORMAL","https://drive.google.com/drive/folders/1CDIx6vG5bk2W_xCxjnHw50PO4KP8kfO9?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 45","630","342","3rd","4BHK","READY","2.4","SOUTHWEST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SECTOR 45 Gurgaon","V K GARG","8146655359","","","NORMAL","https://drive.google.com/drive/folders/1CDIx6vG5bk2W_xCxjnHw50PO4KP8kfO9?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 27","293","204","3rd","3BHK","READY","1.9","WEST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 27 Gurgaon","SURENDER SINDHU","8527192555","","","NORMAL","https://drive.google.com/drive/folders/19ZKVQ6lL21xHgpqr51ZlOgGoZR8NZ1jI?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 27","293","204","4th","3BHK","READY","2.2","WEST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 27 Gurgaon","SURENDER SINDHU","8527192555","","","NORMAL","https://drive.google.com/drive/folders/19ZKVQ6lL21xHgpqr51ZlOgGoZR8NZ1jI?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","739","263","3rd","3BHK","READY","2.3","SOUTHEAST","NO","YES","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","VIJENDER SHARMA","7988403349","","","NORMAL","https://drive.google.com/drive/folders/1YZQe1rEWMWqkc3Oi1dEjrVYZeNZkbG9f?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 1","A46/3","316","2nd","4BHK","READY","4","NORTHWEST","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Super Luxurious Brand New Builder Floor Available for Sale in DLF PHASE 1 Gurgaon","Hardik Chauhan","9899858025","","","NORMAL","https://drive.google.com/drive/folders/1vCd2dRvn7t_Sjo2ehKuA4EMyRpZfrhEK?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 1","A46/3","316","3rd","4BHK","READY","4","NORTHWEST","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Super Luxurious Brand New Builder Floor Available for Sale in DLF PHASE 1 Gurgaon","Hardik Chauhan","9899858025","","","NORMAL","https://drive.google.com/drive/folders/1vCd2dRvn7t_Sjo2ehKuA4EMyRpZfrhEK?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 1","A46/3","316","4th","4BHK","READY","4.5","NORTHWEST","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Super Luxurious Brand New Builder Floor Available for Sale in DLF PHASE 1 Gurgaon","Hardik Chauhan","9899858025","","","NORMAL","https://drive.google.com/drive/folders/1vCd2dRvn7t_Sjo2ehKuA4EMyRpZfrhEK?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 1","A28/18","502","1st","4BHK","READY","6.25","NORTHWEST","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Super Luxurious Brand New Builder Floor Available for Sale in DLF PHASE 1 Gurgaon","Pankaj Chawla","9810122564","","","NORMAL","https://drive.google.com/drive/folders/1CsTNfLR-xOvybouMIlFrLnhDk72Gpykc?usp=share_link","","","","","","","",""
